fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,Ticker
2017-07-31,CAD,"$708,617,000,000.00","$63,611,000,000.00","$38,481,000,000.00","$38,481,000,000.00","$8,087,186,473.28",$0.00,"$168,780,000,000.00","$1,577,049,443.06",$0.00,"$2,125,000,000.00","$2,125,000,000.00","$6,041,000,000.00",$0.00,"$50,879,076,849.11","$23,734,000,000.00","$476,226,000,000.00",$0.00,"$665,683,000,000.00","$493,839,249,939.90",$0.00,$0.00,$0.00,"$100,566,551,807.04","$665,683,000,000.00",$0.00,"$4,057,216,123.09","$100,566,551,807.04",$0.00,"$26,752,000,000.00","$11,278,948,633.71",$0.00,"$42,934,000,000.00",$0.00,"$23,183,000,000.00","$13,044,000,000.00","$653,716,000.00",BMO
2017-04-30,CAD,"$718,943,000,000.00","$62,230,000,000.00","$41,888,000,000.00","$41,888,000,000.00","$5,607,046,268.55",$0.00,"$167,875,000,000.00","$1,510,854,469.70",$0.00,"$2,207,000,000.00","$2,207,000,000.00","$6,556,000,000.00",$0.00,"$47,941,670,930.49","$18,892,000,000.00","$488,838,000,000.00",$0.00,"$674,030,000,000.00","$455,953,512,170.16",$0.00,$0.00,$0.00,"$88,181,419,486.88","$674,030,000,000.00",$0.00,"$3,156,202,032.02","$88,181,419,486.88",$0.00,"$26,580,000,000.00","$6,506,103,355.02",$0.00,"$44,913,000,000.00",$0.00,"$22,703,000,000.00","$13,072,000,000.00","$653,555,000.00",BMO
2017-01-31,CAD,"$692,384,000,000.00","$57,364,000,000.00","$39,967,000,000.00","$39,967,000,000.00","$6,790,483,499.62",$0.00,"$162,227,000,000.00","$1,582,501,918.65",$0.00,"$2,151,000,000.00","$2,151,000,000.00","$6,235,000,000.00",$0.00,"$49,297,774,366.85","$16,068,000,000.00","$472,793,000,000.00",$0.00,"$649,903,000,000.00","$460,986,185,725.25",$0.00,$0.00,$0.00,"$85,521,105,141.98","$649,903,000,000.00",$0.00,"$3,277,052,954.72","$85,521,105,141.98",$0.00,"$26,164,000,000.00","$7,306,983,883.35",$0.00,"$42,457,000,000.00",$0.00,"$22,077,000,000.00","$12,791,000,000.00","$650,313,000.00",BMO
2016-10-31,CAD,"$687,935,000,000.00","$70,275,000,000.00","$36,102,000,000.00","$36,102,000,000.00","$4,647,771,955.55",$0.00,"$160,691,000,000.00","$1,193,917,969.44",$0.00,"$2,178,000,000.00","$2,178,000,000.00","$6,381,000,000.00",$0.00,"$36,438,687,835.77","$55,663,000,000.00","$456,969,000,000.00",$0.00,"$645,607,000,000.00","$86,223,000,000.00",$0.00,$0.00,$0.00,"$75,156,000,000.00","$86,223,000,000.00",$0.00,"$2,412,859,836.70","$2,280,511,221.55",$0.00,"$75,156,000,000.00","-$86,223,000,000.00",$0.00,"$42,304,000,000.00",$0.00,"$21,205,000,000.00","$12,539,000,000.00","$665,346,535.00",BMO
2015-10-31,CAD,"$678,554,000,000.00","$72,725,000,000.00","$47,677,000,000.00","$47,677,000,000.00","$6,995,036,273.39",$0.00,"$141,480,000,000.00","$1,744,940,817.11",$0.00,"$2,208,000,000.00","$2,208,000,000.00","$6,069,000,000.00",$0.00,"$44,641,466,208.48","$16,794,000,000.00","$427,676,000,000.00",$0.00,"$641,881,000,000.00","$89,704,000,000.00",$0.00,$0.00,$0.00,"$79,988,000,000.00","$89,704,000,000.00",$0.00,"$3,372,279,495.99","$3,191,294,387.17",$0.00,"$151,805,000,000.00","-$89,704,000,000.00",$0.00,"$36,182,000,000.00",$0.00,"$18,930,000,000.00","$12,313,000,000.00","$659,016,393.00",BMO
2014-10-31,CAD,"$588,659,000,000.00","$46,955,000,000.00","$34,496,000,000.00","$34,496,000,000.00","$4,351,646,400.99",$0.00,"$153,000,000,000.00","$2,020,058,578.15",$0.00,"$2,052,000,000.00","$2,052,000,000.00","$5,353,000,000.00",$0.00,"$51,741,368,598.56","$4,269,000,000.00","$388,704,000,000.00",$0.00,"$553,255,000,000.00","$8,763,000,000.00",$0.00,$0.00,$0.00,"$3,078,015,443.33","$8,763,000,000.00",$0.00,"$4,360,521,878.05","$3,078,015,443.33",$0.00,"$27,378,000,000.00","-$8,763,000,000.00",$0.00,"$34,313,000,000.00",$0.00,"$17,237,000,000.00","$12,357,000,000.00","$677,564,103.00",BMO
2022-01-31,CAD,"$1,752,469,000,000.00","$347,366,000,000.00","$194,583,000,000.00","$194,583,000,000.00",$0.00,$0.00,"$325,970,000,000.00","$7,406,000,000.00",$0.00,"$4,459,000,000.00","$4,459,000,000.00","$11,010,000,000.00",$0.00,"$303,095,000,000.00","$152,783,000,000.00","$675,110,000,000.00",$0.00,"$1,650,461,000,000.00","$109,153,000,000.00",$0.00,$0.00,$0.00,"$109,153,000,000.00","$109,153,000,000.00",$0.00,"$10,561,000,000.00","$109,153,000,000.00",$0.00,"$325,033,000,000.00","-$109,153,000,000.00",$0.00,"$101,910,000,000.00","-$79,000,000.00","$73,542,000,000.00","$17,651,000,000.00","$1,424,602,000.00",RY
2021-07-31,CAD,"$1,693,540,000,000.00","$330,898,000,000.00","$195,796,000,000.00","$195,796,000,000.00",$0.00,$0.00,"$294,941,000,000.00","$7,576,000,000.00",$0.00,"$4,490,000,000.00","$4,490,000,000.00","$10,925,000,000.00",$0.00,"$271,950,000,000.00","$135,102,000,000.00","$668,911,000,000.00",$0.00,"$1,597,230,000,000.00","$96,369,000,000.00",$0.00,$0.00,$0.00,"$96,369,000,000.00","$96,369,000,000.00",$0.00,"$9,050,000,000.00","$104,994,000,000.00",$0.00,"$280,117,000,000.00","-$96,369,000,000.00",$0.00,"$96,219,000,000.00","-$57,000,000.00","$68,951,000,000.00","$17,713,000,000.00","$1,427,198,000.00",RY
2021-04-30,CAD,"$1,615,316,000,000.00","$306,130,000,000.00","$177,745,000,000.00","$177,745,000,000.00",$0.00,$0.00,"$278,066,000,000.00","$7,601,000,000.00",$0.00,"$4,497,000,000.00","$4,497,000,000.00","$10,816,000,000.00",$0.00,"$255,152,000,000.00","$128,385,000,000.00","$630,326,000,000.00",$0.00,"$1,522,494,000,000.00","$94,203,000,000.00",$0.00,$0.00,$0.00,"$94,203,000,000.00","$94,203,000,000.00",$0.00,"$9,014,000,000.00","$100,035,000,000.00",$0.00,"$267,483,000,000.00","-$94,203,000,000.00",$0.00,"$92,735,000,000.00","$9,000,000.00","$66,163,000,000.00","$17,689,000,000.00","$1,427,107,000.00",RY
2021-01-31,CAD,"$1,671,151,000,000.00","$344,847,000,000.00","$183,319,000,000.00","$183,319,000,000.00",$0.00,$0.00,"$311,035,000,000.00","$7,835,000,000.00",$0.00,"$4,633,000,000.00","$4,633,000,000.00","$11,085,000,000.00",$0.00,"$289,609,000,000.00","$161,528,000,000.00","$1,015,269,000,000.00",$0.00,"$1,580,902,000,000.00","$96,033,000,000.00",$0.00,$0.00,$0.00,"$96,033,000,000.00","$96,033,000,000.00",$0.00,"$9,186,000,000.00","$96,033,000,000.00",$0.00,"$282,589,000,000.00","-$96,033,000,000.00",$0.00,"$90,149,000,000.00","-$26,000,000.00","$62,751,000,000.00","$17,664,000,000.00","$1,425,280,000.00",RY
2020-07-31,CAD,"$1,683,134,000,000.00","$350,805,000,000.00","$159,821,000,000.00","$159,821,000,000.00",$0.00,$0.00,"$314,684,000,000.00","$8,175,000,000.00",$0.00,"$4,640,000,000.00","$4,640,000,000.00","$11,356,000,000.00",$0.00,"$292,421,000,000.00","$190,984,000,000.00","$1,017,645,000,000.00",$0.00,"$1,596,760,000,000.00","$99,355,000,000.00",$0.00,$0.00,$0.00,"$99,355,000,000.00","$99,355,000,000.00",$0.00,"$9,899,000,000.00","$99,355,000,000.00",$0.00,"$284,937,000,000.00","-$99,355,000,000.00",$0.00,"$86,268,000,000.00","-$129,000,000.00","$57,805,000,000.00","$17,610,000,000.00","$1,427,777,000.00",RY
2020-01-31,CAD,"$1,476,304,000,000.00","$142,915,000,000.00","$65,451,000,000.00","$65,451,000,000.00",$0.00,$0.00,"$290,853,000,000.00","$8,257,000,000.00",$0.00,"$4,641,000,000.00","$4,641,000,000.00","$11,288,000,000.00",$0.00,"$268,455,000,000.00","$77,464,000,000.00","$1,042,536,000,000.00",$0.00,"$1,392,243,000,000.00","$100,149,000,000.00",$0.00,$0.00,$0.00,"$100,149,000,000.00","$100,149,000,000.00",$0.00,"$9,269,000,000.00","$11,338,191,821.58",$0.00,"$289,856,000,000.00","-$100,149,000,000.00",$0.00,"$83,955,000,000.00","-$72,000,000.00","$56,279,000,000.00","$17,505,000,000.00","$1,433,060,000.00",RY
2019-10-31,CAD,"$1,428,935,000,000.00","$122,217,000,000.00","$64,655,000,000.00","$64,655,000,000.00",$0.00,$0.00,"$268,757,000,000.00","$3,191,000,000.00",$0.00,"$4,674,000,000.00","$4,674,000,000.00","$11,236,000,000.00",$0.00,"$251,735,000,000.00","$102,470,000,000.00","$1,037,961,000,000.00",$0.00,"$1,345,310,000,000.00","$107,738,000,000.00",$0.00,$0.00,$0.00,"$99,403,000,000.00","$107,738,000,000.00",$0.00,"$9,815,000,000.00","$11,139,414,077.67",$0.00,"$109,218,000,000.00","-$107,738,000,000.00",$0.00,"$83,523,000,000.00","-$58,000,000.00","$55,981,000,000.00","$17,587,000,000.00","$1,438,257,000.00",RY
2019-07-31,CAD,"$1,406,893,000,000.00","$202,223,000,000.00","$58,416,000,000.00","$58,416,000,000.00",$0.00,$0.00,"$259,569,000,000.00","$3,058,000,000.00",$0.00,"$4,735,000,000.00","$4,735,000,000.00","$11,115,000,000.00",$0.00,"$242,263,000,000.00","$143,807,000,000.00","$945,101,000,000.00",$0.00,"$1,324,515,000,000.00","$94,668,000,000.00",$0.00,$0.00,$0.00,"$94,668,000,000.00","$94,668,000,000.00",$0.00,"$9,818,000,000.00","$10,135,004,205.36",$0.00,"$263,884,000,000.00","-$94,668,000,000.00",$0.00,"$82,279,000,000.00","-$59,000,000.00","$54,716,000,000.00","$17,593,000,000.00","$1,440,130,000.00",RY
2019-04-30,CAD,"$1,378,876,000,000.00","$205,846,000,000.00","$59,759,000,000.00","$59,759,000,000.00",$0.00,$0.00,"$260,052,000,000.00","$3,014,000,000.00",$0.00,"$4,758,000,000.00","$4,758,000,000.00","$11,289,000,000.00",$0.00,"$242,552,000,000.00","$146,087,000,000.00","$912,978,000,000.00",$0.00,"$1,296,930,000,000.00","$91,623,000,000.00",$0.00,$0.00,$0.00,"$91,623,000,000.00","$91,623,000,000.00",$0.00,"$9,360,000,000.00","$8,726,558,906.93",$0.00,"$254,835,000,000.00","-$91,623,000,000.00",$0.00,"$81,845,000,000.00","-$104,000,000.00","$53,640,000,000.00","$17,534,000,000.00","$1,441,163,000.00",RY
2019-01-31,CAD,"$1,366,207,000,000.00","$227,546,000,000.00","$78,686,000,000.00","$78,686,000,000.00",$0.00,$0.00,"$254,610,000,000.00","$111,761,089.54",$0.00,"$4,711,000,000.00","$4,711,000,000.00","$11,149,000,000.00",$0.00,"$237,275,000,000.00","$148,860,000,000.00","$884,051,000,000.00",$0.00,"$1,285,557,000,000.00","$91,069,000,000.00",$0.00,$0.00,$0.00,"$91,069,000,000.00","$91,069,000,000.00",$0.00,"$9,255,000,000.00","$3,906,659.05",$0.00,"$257,046,000,000.00","-$91,069,000,000.00",$0.00,"$80,553,000,000.00","-$27,430,661.38","$52,208,000,000.00","$17,565,000,000.00","$1,443,195,000.00",RY
2018-10-31,CAD,"$1,334,734,000,000.00","$156,286,000,000.00","$66,680,000,000.00","$66,680,000,000.00",$0.02,$0.00,"$242,208,000,000.00","$2,152,793,614.60",$0.00,"$4,687,000,000.00","$4,687,000,000.00","$11,137,000,000.00",$0.00,"$72,439,376,662.87","$94,608,000,000.00","$936,240,000,000.00",$0.00,"$1,254,779,000,000.00","$96,516,000,000.00",$0.00,$0.00,$0.00,"$88,684,000,000.00","$96,516,000,000.00",$0.00,"$75,459,521,094.64","$157,290,763,968.07",$0.00,"$88,684,000,000.00","-$96,516,000,000.00",$0.00,"$79,861,000,000.00",-$0.02,"$51,112,000,000.00","$17,617,000,000.00","$1,446,514,000.00",RY
2018-07-31,CAD,"$1,292,374,000,000.00","$171,920,000,000.00","$81,174,000,000.00","$81,174,000,000.00",$42.18,$0.00,"$235,496,000,000.00","$2,130,391,327.75",$0.00,"$4,581,000,000.00","$4,581,000,000.00","$11,012,000,000.00",$0.00,"$69,767,048,512.34","$90,746,000,000.00","$884,958,000,000.00",$0.00,"$1,214,502,000,000.00","$1,205,464,000,000.00",$0.00,$0.00,$0.00,$0.00,"$1,214,502,000,000.00",$0.00,"$79,711,693,703.39","$130,468,209,425.69",$0.00,"$9,129,000,000.00","$37,895,748,443.15",$0.00,"$77,781,000,000.00",-$0.04,"$49,424,000,000.00","$17,533,000,000.00","$1,446,956,000.00",RY
2018-04-30,CAD,"$1,274,778,000,000.00","$159,417,000,000.00","$69,744,000,000.00","$69,744,000,000.00","$13,827,468,667.27",$0.00,"$239,070,000,000.00","$2,107,476,635.51",$0.00,"$4,533,000,000.00","$4,533,000,000.00","$10,990,000,000.00",$0.00,"$69,838,785,046.73","$89,673,000,000.00","$876,291,000,000.00",$0.00,"$1,198,753,000,000.00","$1,190,285,000,000.00",$0.00,$0.00,$0.00,"$126,415,109,034.27","$1,198,753,000,000.00",$0.00,"$84,547,507,788.16","$126,415,109,034.27",$0.00,"$9,068,000,000.00","$37,940,031,152.65",$0.00,"$75,425,000,000.00","-$10,014,710.32","$47,405,000,000.00","$17,539,000,000.00","$1,449,737,000.00",RY
2018-01-31,CAD,"$1,276,275,000,000.00","$164,658,000,000.00","$71,757,000,000.00","$71,757,000,000.00","$105,043,442,955.75",$0.00,"$240,066,000,000.00","$2,150,223,304.91",$0.00,"$4,420,000,000.00","$4,420,000,000.00","$10,736,000,000.00",$0.00,"$75,437,271,619.98","$92,901,000,000.00","$871,551,000,000.00",$0.00,"$1,202,951,000,000.00","$1,194,578,000,000.00",$0.00,$0.00,$0.00,"$142,662,606,577.34","$1,202,951,000,000.00",$0.00,"$7,276,492,082.83","$142,662,606,577.34",$0.00,"$8,961,000,000.00","$28,565,164,433.62",$0.00,"$72,736,000,000.00","-$5,684,125.05","$45,764,000,000.00","$17,640,000,000.00","$1,458,714,000.00",RY
2017-10-31,CAD,"$1,212,853,000,000.00","$181,078,000,000.00","$61,069,000,000.00","$61,069,000,000.00","$99,066,428,682.29",$0.00,"$237,223,000,000.00","$2,072,016,141.55",$0.00,"$4,507,000,000.00","$4,507,000,000.00","$10,977,000,000.00",$0.00,"$70,939,003,569.77","$90,722,000,000.00","$794,552,000,000.00",$0.00,"$1,138,425,000,000.00","$83,042,000,000.00",$0.00,$0.00,$0.00,"$77,036,000,000.00","$83,042,000,000.00",$0.00,"$7,189,973,614.78","$111,029,023,746.70",$0.00,"$9,265,000,000.00","-$83,042,000,000.00",$0.00,"$73,829,000,000.00","-$20,952,972.22","$45,359,000,000.00","$17,703,000,000.00","$1,464,916,000.00",RY
2017-04-30,CAD,"$1,202,919,000,000.00","$143,428,000,000.00","$56,393,000,000.00","$56,393,000,000.00","$96,754,623,200.06",$0.00,"$238,151,000,000.00","$2,013,010,744.83",$0.00,"$4,640,000,000.00","$4,640,000,000.00","$11,352,000,000.00",$0.00,"$63,617,425,626.78","$87,035,000,000.00","$821,340,000,000.00",$0.00,"$1,129,751,000,000.00","$1,120,703,000,000.00",$0.00,$0.00,$0.00,"$172,963,964,622.47","$1,129,751,000,000.00",$0.00,"$7,050,654,191.95","$172,963,964,622.47",$0.00,"$9,646,000,000.00","$37,884,657,554.27",$0.00,"$72,570,000,000.00","-$7,309,407.21","$42,538,000,000.00","$17,707,000,000.00","$1,475,562,000.00",RY
2017-01-31,CAD,"$1,161,766,000,000.00","$130,378,000,000.00","$47,743,000,000.00","$47,743,000,000.00","$109,126,630,851.88",$0.00,"$243,077,000,000.00","$2,107,444,359.17",$0.00,"$4,537,000,000.00","$4,537,000,000.00","$10,967,000,000.00",$0.00,"$63,419,033,000.77","$82,635,000,000.00","$788,311,000,000.00",$0.00,"$1,089,615,000,000.00","$1,080,713,000,000.00",$0.00,$0.00,$0.00,"$175,446,661,550.27","$1,089,615,000,000.00",$0.00,"$7,280,890,253.26","$175,446,661,550.27",$0.00,"$9,487,000,000.00","$39,852,647,735.99",$0.00,"$71,566,000,000.00","-$25,326,170.38","$42,996,000,000.00","$17,865,000,000.00","$1,492,350,000.00",RY
2016-10-31,CAD,"$1,180,258,000,000.00","$163,217,000,000.00","$42,780,000,000.00","$42,780,000,000.00","$112,820,283,370.62",$0.00,"$255,349,000,000.00","$2,114,839,671.89",$0.00,"$4,648,000,000.00","$4,648,000,000.00","$11,156,000,000.00",$0.00,"$63,696,495,152.87","$110,052,000,000.00","$761,692,000,000.00",$0.00,"$1,108,646,000,000.00","$70,856,000,000.00",$0.00,$0.00,$0.00,"$65,116,000,000.00","$70,856,000,000.00",$0.00,"$7,279,642,058.17","$77,115,585,384.04",$0.00,"$223,535,000,000.00","-$70,856,000,000.00",$0.00,"$71,017,000,000.00","-$59,656,972.41","$41,519,000,000.00","$17,939,000,000.00","$1,484,262,000.00",RY
2018-10-31,CAD,"$998,493,000,000.00","$118,156,000,000.00","$62,269,000,000.00","$62,269,000,000.00","$323,831,242.87",$0.00,"$189,589,000,000.00","$2,040,288,863.55",$0.00,"$7,712,000,000.00","$7,712,000,000.00","$10,007,000,000.00",$0.00,"$63,290,003,800.84","$48,414,000,000.00","$687,557,000,000.00",$0.00,"$930,813,000,000.00","$102,758,000,000.00",$0.00,$0.00,$0.00,"$93,362,000,000.00","$102,758,000,000.00",$0.00,"$4,331,432,915.24","$76,972,253,895.86",$0.00,"$93,362,000,000.00","-$102,758,000,000.00",$0.00,"$65,228,000,000.00",-$0.02,"$41,414,000,000.00","$18,234,000,000.00","$1,246,000,000.00",BNS
2018-07-31,CAD,"$946,703,000,000.00","$105,179,000,000.00","$51,891,000,000.00","$51,891,000,000.00",$275.94,$0.00,"$174,372,000,000.00","$1,996,617,206.12",$0.00,"$14,890,000,000.00","$14,890,000,000.00",$0.00,$0.00,"$60,685,784,577.54","$53,288,000,000.00","$663,393,000,000.00",$0.00,"$879,369,000,000.00","$876,030,000,000.00",$0.00,$0.00,$0.00,$0.00,"$879,369,000,000.00",$0.00,"$4,372,261,090.18","$62,816,944,722.07",$0.00,"$13,339,000,000.00","$18,407,011,609.13",$0.00,"$64,986,000,000.00",-$0.16,"$40,652,000,000.00","$18,292,000,000.00","$1,240,000,000.00",BNS
2018-04-30,CAD,"$926,310,000,000.00","$114,326,000,000.00","$61,792,000,000.00","$61,792,000,000.00","$11,063,787,280.13",$0.00,"$176,958,000,000.00","$1,861,370,716.51",$0.00,"$12,273,000,000.00","$12,273,000,000.00",$0.00,$0.00,"$61,556,853,582.56","$52,534,000,000.00","$631,021,000,000.00",$0.00,"$863,175,000,000.00","$859,148,000,000.00",$0.00,$0.00,$0.00,"$70,785,046,728.97","$863,175,000,000.00",$0.00,"$4,413,551,401.87","$70,785,046,728.97",$0.00,"$12,242,000,000.00","$17,959,501,557.63",$0.00,"$61,495,000,000.00","-$3,925,344.77","$39,766,000,000.00","$15,711,000,000.00","$1,203,000,000.00",BNS
2018-01-31,CAD,"$923,152,000,000.00","$110,886,000,000.00","$57,365,000,000.00","$57,365,000,000.00","$70,951,684,937.07",$0.00,"$182,981,000,000.00","$1,879,009,338.21",$0.00,"$12,049,000,000.00","$12,049,000,000.00","$7,243,000,000.00",$0.00,"$64,701,583,434.84","$53,521,000,000.00","$623,814,000,000.00",$0.00,"$861,965,000,000.00","$857,791,000,000.00",$0.00,$0.00,$0.00,"$73,837,596,427.12","$861,965,000,000.00",$0.00,"$29,865,205,034.51","$73,837,596,427.12",$0.00,"$10,746,000,000.00","$13,965,895,249.70",$0.00,"$59,660,000,000.00","-$23,548,518.07","$38,704,000,000.00","$15,677,000,000.00","$1,215,000,000.00",BNS
2017-10-31,CAD,"$915,273,000,000.00","$110,783,000,000.00","$59,663,000,000.00","$59,663,000,000.00","$61,036,784,106.78",$0.00,"$169,506,000,000.00","$1,847,741,735.22",$0.00,"$4,863,000,000.00","$4,863,000,000.00","$7,243,000,000.00",$0.00,"$57,324,227,844.17","$45,924,000,000.00","$629,267,000,000.00",$0.00,"$853,648,000,000.00","$102,480,000,000.00",$0.00,$0.00,$0.00,"$93,645,000,000.00","$102,480,000,000.00",$0.00,"$27,080,552,537.64","$74,377,619,121.53",$0.00,"$10,598,000,000.00","-$102,480,000,000.00",$0.00,"$60,033,000,000.00","-$141,238,553.47","$38,117,000,000.00","$15,644,000,000.00","$1,215,000,000.00",BNS
2017-07-31,CAD,"$906,332,000,000.00","$107,423,000,000.00","$57,750,000,000.00","$57,750,000,000.00","$68,987,899,671.45",$0.00,"$175,456,000,000.00","$1,785,399,471.11",$0.00,"$11,931,000,000.00","$11,931,000,000.00",$0.00,$0.00,"$58,589,630,579.37","$49,673,000,000.00","$615,832,000,000.00",$0.00,"$848,414,000,000.00","$842,572,000,000.00",$0.00,$0.00,$0.00,"$111,629,938,296.34","$848,414,000,000.00",$0.00,"$30,100,168,282.72","$111,629,938,296.34",$0.00,"$10,749,000,000.00","$12,786,280,952.00",$0.00,"$56,384,000,000.00","-$145,043,673.37","$37,092,000,000.00","$15,584,000,000.00","$1,219,000,000.00",BNS
2017-04-30,CAD,"$921,646,000,000.00","$99,373,000,000.00","$50,877,000,000.00","$50,877,000,000.00","$66,153,789,927.64",$0.00,"$182,142,000,000.00","$1,721,365,397.27",$0.00,"$12,285,000,000.00","$12,285,000,000.00",$0.00,$0.00,"$54,503,325,780.28","$48,496,000,000.00","$631,597,000,000.00",$0.00,"$861,847,000,000.00","$855,891,000,000.00",$0.00,$0.00,$0.00,"$104,978,437,248.74","$861,847,000,000.00",$0.00,"$26,364,300,855.20","$104,978,437,248.74",$0.00,"$10,166,000,000.00","$7,360,573,057.53",$0.00,"$58,134,000,000.00","-$95,022,293.69","$36,234,000,000.00","$15,614,000,000.00","$1,223,000,000.00",BNS
2017-01-31,CAD,"$886,992,000,000.00","$99,640,000,000.00","$48,429,000,000.00","$48,429,000,000.00","$67,812,739,831.16",$0.00,"$181,404,000,000.00","$1,745,970,836.53",$0.00,"$12,056,000,000.00","$12,056,000,000.00","$7,384,000,000.00",$0.00,"$59,262,471,220.26","$51,211,000,000.00","$623,970,000,000.00",$0.00,"$829,160,000,000.00","$823,230,000,000.00",$0.00,$0.00,$0.00,"$113,277,820,414.43","$829,160,000,000.00",$0.00,"$25,312,356,101.31","$113,277,820,414.43",$0.00,"$9,188,000,000.00","$7,947,812,739.83",$0.00,"$56,255,000,000.00","-$19,953,952.42","$35,653,000,000.00","$15,625,000,000.00","$1,229,000,000.00",BNS
2016-10-31,CAD,"$896,266,000,000.00","$81,294,000,000.00","$46,344,000,000.00","$46,344,000,000.00","$65,090,976,882.92",$0.00,"$181,240,000,000.00","$1,879,194,630.87",$0.00,"$4,757,000,000.00","$4,757,000,000.00","$7,384,000,000.00",$0.00,"$57,747,203,579.42","$29,691,000,000.00","$625,290,000,000.00",$0.00,"$838,445,000,000.00","$105,123,000,000.00",$0.00,$0.00,$0.00,"$97,135,000,000.00","$105,123,000,000.00",$0.00,"$21,892,617,449.66","$72,395,227,442.21",$0.00,"$9,092,000,000.00","-$105,123,000,000.00",$0.00,"$56,251,000,000.00","-$14,168,530.95","$34,752,000,000.00","$15,513,000,000.00","$1,226,000,000.00",BNS
2015-10-31,CAD,"$856,497,000,000.00","$101,933,000,000.00","$73,927,000,000.00","$73,927,000,000.00","$59,854,906,452.85",$0.00,"$142,103,000,000.00","$1,745,704,467.35",$0.00,"$4,434,000,000.00","$4,434,000,000.00","$7,015,000,000.00",$0.00,"$36,326,078,655.98","$23,210,000,000.00","$601,911,000,000.00",$0.00,"$803,018,000,000.00","$122,079,000,000.00",$0.00,$0.00,$0.00,"$114,740,000,000.00","$122,079,000,000.00",$0.00,"$4,720,885,834.29","$58,812,523,864.07",$0.00,"$7,668,000,000.00","-$122,079,000,000.00",$0.00,"$52,019,000,000.00","-$148,148,148.15","$31,316,000,000.00","$15,141,000,000.00","$1,227,000,000.00",BNS
2014-10-31,CAD,"$805,666,000,000.00","$77,673,000,000.00","$56,730,000,000.00","$56,730,000,000.00","$84,639,211,857.64",$0.00,"$154,130,000,000.00","$2,016,508,387.33",$0.00,"$3,975,000,000.00","$3,975,000,000.00","$6,909,000,000.00",$0.00,"$37,484,689,802.08","$16,296,000,000.00","$566,577,000,000.00",$0.00,"$756,455,000,000.00","$7,478,000,000.00",$0.00,$0.00,$0.00,"$78,950,031,064.17","$7,478,000,000.00",$0.00,"$4,323,244,874.41","$78,950,031,064.17",$0.00,"$4,871,000,000.00","-$7,478,000,000.00",$0.00,"$47,899,000,000.00","-$49,702,671.52","$28,609,000,000.00","$15,231,000,000.00","$1,223,000,000.00",BNS
2018-07-31,CAD,"$595,025,000,000.00","$68,860,000,000.00","$17,801,000,000.00","$17,801,000,000.00","$11,532,251.86",$0.00,"$595,025,000,000.00","$1,332,359,498.73",$0.00,"$1,921,000,000.00","$1,921,000,000.00","$5,510,000,000.00",$0.00,"$79,285,769,201.20","$40,653,000,000.00","$424,280,000,000.00",$0.00,"$560,471,000,000.00","$544,461,000,000.00",$0.00,$0.00,$0.00,$0.00,"$560,471,000,000.00",$0.00,"$29,201,968,170.99","$8,676,866,302.76",$0.00,"$49,269,000,000.00","$8,088,721,457.68",$0.00,"$34,381,000,000.00",-$0.02,"$18,051,000,000.00","$13,201,000,000.00","$891,008,000.00",CM
